ID	Word	W1	W2	DEF_SYNT
1353	amphiuma	aquatic	salamander	(S1 (NP (NP (JJ aquatic) (JJ eel-shaped) (NN salamander)) (VP (VBG having) (NP (NP (CD two) (NNS pairs)) (PP (IN of) (NP (ADJP (RB very) (JJ small)) (NNS feet))))) (: ;) (PP (IN of) (NP (NP (RB still) (JJ muddy) (NNS waters)) (PP (IN in) (NP (DT the) (JJ southern) (NNP United) (NNPS States)))))))#
1354	ranid	web-footed	amphibian	(S1 (S (NP (NNS insectivorous)) (ADVP (RB usually)) (VP (VBP semiaquatic) (NP (NP (JJ web-footed) (NN amphibian)) (PP (IN with) (NP (NP (JJ smooth) (NN moist) (NN skin)) (CC and) (NP (JJ long) (JJ hind) (NNS legs))))))))#
1355	leptodactylid	toothed	frogs	(S1 (NP (NP (JJ toothed) (NNS frogs)) (: :) (ADJP (JJ terrestrial) (CC or) (JJ aquatic) (CC or) (JJ arboreal))))#
1356	crapaud	large	frog	(S1 (S (NP (NP (JJ large) (JJ toothed) (NNS frog)) (PP (IN of) (NP (NP (NNP South) (NNP America)) (CC and) (NP (NNP Central) (NNP America))))) (VP (VBG resembling) (NP (DT the) (NN bullfrog)))))#
1357	tree-frog	arboreal	amphibians	(S1 (NP (NP (JJ arboreal) (NNS amphibians)) (VP (ADVP (RB usually)) (VBG having) (NP (JJ adhesive) (NNS disks)) (PP (IN at) (NP (NP (DT the) (NN tip)) (PP (IN of) (NP (DT each) (NN toe)))))) (: ;) (PP (IN of) (NP (NP (NNP southeast) (NNP Asia)) (CC and) (NP (NNP Australia) (CC and) (NNP America))))))#
1358	tree-frog	various	Old	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (JJ various) (NNP Old) (NNP World) (JJ arboreal) (NNS frogs)))) (VP (VBD distinguished) (PP (IN from) (NP (JJ true) (NNS frogs))) (PP (IN by) (NP (NP (JJ adhesive) (NNS suckers)) (PP (IN on) (NP (DT the) (NNS toes))))))))#
1359	blindworm	small	slender	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (NP (DT the) (JJ small) (NN slender) (NN limbless)) (VP (VBG burrowing) (NP (NP (JJ wormlike) (NNS amphibians)) (PP (IN of) (NP (DT the) (NN order) (NN Gymnophiona)))))))) (: ;) (VP (VBP inhabit) (NP (JJ moist) (NN soil)) (PP (IN in) (NP (JJ tropical) (NNS regions))))))#
1360	labyrinthodont	superorder	Labyrinthodontia	(S1 (NP (NP (DT an) (NN amphibian)) (PP (IN of) (NP (DT the) (JJ superorder) (NNP Labyrinthodontia)))))#
1361	Anapsida	extinct	Permian	(S1 (NP (NP (ADJP (JJS oldest) (VBN known)) (NNS reptiles)) (: ;) (NP (NP (NNS turtles)) (CC and) (NP (JJ extinct) (NNP Permian) (NNS forms)))))#
1362	Diapsida	former	classifications	(S1 (S (S (VP (VBN used) (PP (IN in) (NP (JJ former) (NNS classifications))) (S (VP (TO to) (VP (VB include) (NP (NP (DT all) (VBG living) (NNS reptiles)) (PP (IN except) (NP (NNS turtles))))))))) (: ;) (VP (VBD superseded) (PP (IN by) (NP (DT the) (CD two) (NNS subclasses) (NNP Lepidosauria) (CC and) (NNP Archosauria))))))#
1363	Testudines	movable	covering	(S1 (S (NP (NP (DT a) (JJ movable) (JJ protective) (NN covering)) (SBAR (WHNP (WDT that)) (S (VP (VBD provided) (NP (NP (NN protection)) (PP (IN from) (NP (JJ above)))))))) (: ;) (VP (VBN used) (PP (IN by) (NP (NNP Roman) (NNS troops))) (SBAR (WHADVP (WRB when)) (S (VP (VBG approaching) (NP (NP (DT the) (NNS walls)) (PP (IN of) (NP (DT a) (VBN besieged) (NN fortification))))))))))#
1364	redbelly	freshwater	turtle	(S1 (NP (NP (JJR freshwater) (NN turtle)) (PP (IN of) (NP (NP (NNP Chesapeake) (NNP Bay) (NNS tributaries)) (VP (VBG having) (NP (JJ red) (NNS markings)) (PP (IN on) (NP (DT the) (JJR lower) (NN shell))))))))#
1365	Lepidosauria	diapsid	reptiles	(S1 (NP (NP (JJ diapsid) (NNS reptiles)) (: :) (NP (NP (NNS lizards)) (: ;) (NP (NNS snakes)) (: ;) (NP (NNS tuataras)))))#
1366	iguanid	long	throat	(S1 (NP (NP (NP (NP (NNS lizards)) (PP (IN of) (NP (DT the) (NNP New) (NNP World) (CC and) (NNP Madagascar)))) (CC and) (NP (DT some) (NNP Pacific) (NNS islands))) (: ;) (S (VP (ADVP (RB typically)) (VBG having) (NP (DT a) (JJ long) (ADJP (JJ tail) (CC and) (JJ bright)) (NN throat) (NN patch)) (PP (IN in) (NP (NNS males)))))))#
1367	teiid	tropical	New	(S1 (NP (NP (NP (JJ tropical) (NNP New) (NNP World) (NN lizard)) (PP (IN with) (NP (DT a) (JJ long) (NN tail)))) (CC and) (NP (NP (JJ large) (JJ rectangular) (NNS scales)) (PP (IN on) (NP (NP (DT the) (NN belly)) (CC and) (NP (DT a) (JJ long) (NN tail)))))))#
1368	moloch	tyrannical	power	(S1 (NP (DT a) (JJ tyrannical) (NN power) (S (VP (TO to) (VP (VB be) (VP (VBN propitiated) (PP (IN by) (NP (JJ human) (NN subservience) (CC or) (NN sacrifice)))))))))#
1369	lacertid	Old	World	(S1 (NP (JJ Old) (NNP World) (JJ terrestrial) (NN lizard)))#
1370	varan	various	lizards	(S1 (NP (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ various) (JJ large) (JJ tropical) (JJ carnivorous) (NNS lizards)) (PP (IN of) (NP (NP (NNP Africa)) (CC and) (NP (NNP Asia) (CC and) (NNP Australia))))))) (: ;) (NP (NP (JJ fabled)) (SBAR (S (VP (TO to) (VP (VB warn) (PP (IN of) (NP (NNS crocodiles))))))))))#
1371	Archosauria	large	subclass	(S1 (NP (NP (NP (DT a) (JJ large) (NN subclass)) (PP (IN of) (NP (NP (JJ diapsid) (NNS reptiles)) (VP (VBG including))))) (: :) (NP (NP (NNS crocodiles)) (: ;) (NP (NNS alligators)) (: ;) (NP (NNS dinosaurs)) (: ;) (NP (NNS pterosaurs)) (: ;) (NP (NNS plesiosaurs)) (: ;) (NP (NNS ichthyosaurs)) (: ;) (NP (NNS thecodonts)))))#
1372	gavial	large	crocodilian	(S1 (NP (NP (JJ large) (JJ fish-eating) (JJ Indian) (NN crocodilian)) (PP (IN with) (NP (DT a) (JJ long) (NN slender) (NN snout)))))#
1373	ornithischian	herbivorous	dinosaur	(S1 (NP (NP (JJ herbivorous) (NN dinosaur)) (PP (IN with) (NP (NP (DT a) (NN pelvis)) (PP (IN like) (NP (NP (DT that)) (PP (IN of) (NP (DT a) (NN bird)))))))))#
1374	Edmontonia	semi-upright	posture	(S1 (NP (NP (ADJP (ADJP (RB heavily) (JJ armored)) (CC and) (ADJP (RB highly) (JJ spiked))) (NN dinosaur)) (PP (IN with) (NP (JJ semi-upright) (NN posture)))))#
1375	protoceratops	small	dinosaur	(S1 (NP (JJ small) (JJ horned) (NN dinosaur)))#
1376	styracosaur	unusual	dinosaur	(S1 (NP (NP (NP (DT an) (JJ unusual) (JJ ceratopsian) (NN dinosaur)) (VP (VBG having) (NP (JJ many) (JJ large) (NNS spikes)) (PP (IN around) (NP (NP (NP (DT the) (NN edge)) (PP (IN of) (NP (PRP$ its) (JJ bony) (NN frill)))) (CC and) (NP (DT a) (JJ long) (NN nose) (NN horn)))))) (: ;) (NP (RB late) (JJ Cretaceous))))#
1377	styracosaurus	unusual	dinosaur	(S1 (NP (NP (NP (DT an) (JJ unusual) (JJ ceratopsian) (NN dinosaur)) (VP (VBG having) (NP (JJ many) (JJ large) (NNS spikes)) (PP (IN around) (NP (NP (NP (DT the) (NN edge)) (PP (IN of) (NP (PRP$ its) (JJ bony) (NN frill)))) (CC and) (NP (DT a) (JJ long) (NN nose) (NN horn)))))) (: ;) (NP (RB late) (JJ Cretaceous))))#
1378	psittacosaur	primitive	dinosaur	(S1 (S (S (NP (JJ primitive) (NN dinosaur)) (ADVP (RB actually)) (VP (VP (VBG lacking) (NP (NNS horns))) (CC and) (VP (VBG having) (NP (NP (RB only) (DT the) (NN beginning)) (PP (IN of) (NP (NP (DT a) (NN frill)) (: ;) (NP (JJ long) (JJ hind) (NNS limbs)) (CC and) (NP (JJ short) (NNS forelimbs)))))))) (: ;) (VP (MD may) (VP (VB have) (VP (VBN been) (ADJP (JJ bipedal)))))))#
1379	psittacosaurus	primitive	dinosaur	(S1 (S (S (NP (JJ primitive) (NN dinosaur)) (ADVP (RB actually)) (VP (VP (VBG lacking) (NP (NNS horns))) (CC and) (VP (VBG having) (NP (NP (RB only) (DT the) (NN beginning)) (PP (IN of) (NP (NP (DT a) (NN frill)) (: ;) (NP (JJ long) (JJ hind) (NNS limbs)) (CC and) (NP (JJ short) (NNS forelimbs)))))))) (: ;) (VP (MD may) (VP (VB have) (VP (VBN been) (ADJP (JJ bipedal)))))))#
1380	anatotitan	duck-billed	dinosaurs	(S1 (NP (NP (CD one)) (PP (IN of) (NP (DT the) (ADJP (ADJP (JJS largest)) (CC and) (ADJP (RBS most) (JJ famous))) (JJ duck-billed) (NNS dinosaurs)))))#
1381	corythosaur	duck-billed	dinosaur	(S1 (NP (NP (JJ duck-billed) (NN dinosaur)) (PP (IN with) (NP (NP (JJ nasal) (NNS passages)) (SBAR (WHNP (WDT that)) (S (VP (VBP expand) (PP (IN into) (NP (NP (DT a) (NN crest)) (PP (IN like) (NP (DT a) (JJ hollow) (NN helmet))))))))))))#
1382	corythosaurus	duck-billed	dinosaur	(S1 (NP (NP (JJ duck-billed) (NN dinosaur)) (PP (IN with) (NP (NP (JJ nasal) (NNS passages)) (SBAR (WHNP (WDT that)) (S (VP (VBP expand) (PP (IN into) (NP (NP (DT a) (NN crest)) (PP (IN like) (NP (DT a) (JJ hollow) (NN helmet))))))))))))#
1383	edmontosaurus	duck-billed	dinosaur	(S1 (NP (NP (JJ duck-billed) (NN dinosaur)) (PP (IN from) (NP (NNP Canada))) (VP (VBN found) (PP (IN as) (NP (NP (DT a) (JJ fossilized) (NN mummy)) (PP (IN with) (NP (NN skin))))))))#
1384	trachodon	large	dinosaur	(S1 (NP (NP (JJ large) (JJ duck-billed) (NN dinosaur)) (PP (IN of) (NP (DT the) (JJ Cretaceous) (NN period)))))#
1385	trachodont	large	dinosaur	(S1 (NP (NP (JJ large) (JJ duck-billed) (NN dinosaur)) (PP (IN of) (NP (DT the) (JJ Cretaceous) (NN period)))))#
1386	iguanodon	massive	dinosaur	(S1 (NP (NP (NP (JJ massive) (JJ herbivorous) (JJ bipedal) (NN dinosaur)) (PP (IN with) (NP (DT a) (JJ long) (JJ heavy) (NN tail)))) (: ;) (NP (NP (JJ common)) (PP (IN in) (NP (NP (NNP Europe)) (CC and) (NP (JJ northern) (NNP Africa))))) (: ;) (NP (JJ early) (JJ Cretaceous) (NN period))))#
1387	saurischian	three-pronged	pelvis	(S1 (NP (NP (ADJP (JJ herbivorous) (CC or) (JJ carnivorous)) (NN dinosaur)) (VP (VBG having) (NP (NP (DT a) (JJ three-pronged) (NN pelvis)) (PP (IN like) (NP (NP (DT that)) (PP (IN of) (NP (DT a) (NN crocodile)))))))))#
1388	apatosaur	huge	dinosaur	(S1 (NP (NP (JJ huge) (JJ quadrupedal) (JJ herbivorous) (NN dinosaur)) (ADJP (JJ common) (PP (IN in) (NP (NNP North) (NNP America)))) (PP (IN in) (NP (DT the) (JJ late) (NNP Jurassic)))))#
1389	brontosaur	huge	dinosaur	(S1 (NP (NP (JJ huge) (JJ quadrupedal) (JJ herbivorous) (NN dinosaur)) (ADJP (JJ common) (PP (IN in) (NP (NNP North) (NNP America)))) (PP (IN in) (NP (DT the) (JJ late) (NNP Jurassic)))))#
1390	titanosaurian	amphibious	dinosaur	(S1 (NP (NP (JJ amphibious) (JJ quadrupedal) (JJ herbivorous) (NN dinosaur)) (PP (IN with) (NP (NP (DT a) (ADJP (RB long) (JJ thin)) (NN neck)) (CC and) (NP (JJ whiplike) (NN tail)))) (: ;) (PP (IN of) (NP (NP (DT the) (JJ Cretaceous)) (PP (ADVP (RB mostly)) (IN in) (NP (DT the) (JJ southern) (NN hemisphere)))))))#
1391	argentinosaur	huge	dinosaur	(S1 (NP (NP (JJ huge) (JJ herbivorous) (NN dinosaur)) (PP (IN of) (NP (NP (JJ Cretaceous)) (VP (VBN found) (PP (IN in) (NP (NNP Argentina))))))))#
1392	ground-shaker	huge	dinosaur	(S1 (NP (NP (JJ huge) (JJ herbivorous) (NN dinosaur)) (PP (IN of) (NP (NP (DT the) (JJ Cretaceous)) (VP (VBN found) (PP (IN in) (NP (JJ western) (NNP North) (NNP America))))))))#
1393	seismosaur	huge	dinosaur	(S1 (NP (NP (JJ huge) (JJ herbivorous) (NN dinosaur)) (PP (IN of) (NP (NP (DT the) (JJ Cretaceous)) (VP (VBN found) (PP (IN in) (NP (JJ western) (NNP North) (NNP America))))))))#
1394	ceratosaur	primitive	theropod	(S1 (NP (NP (NP (JJ primitive) (JJ medium-sized) (NN theropod)) (: ;) (NP (NP (JJ swift-running) (JJ bipedal) (JJ carnivorous) (NN dinosaur)) (VP (VBG having) (S (VP (VBG grasping) (NP (NNS hands)) (PP (IN with) (NP (NP (JJ sharp) (NNS claws)) (CC and) (NP (NP (DT a) (JJ short) (NN horn)) (PP (IN between) (NP (DT the) (NNS nostrils))))))))))) (: ;) (NP (NP (NNP Jurassic)) (PP (IN in) (NP (NNP North) (NNP America))))))#
1395	carnosaur	large	dinosaur	(S1 (NP (NP (JJ large) (JJ carnivorous) (JJ bipedal) (NN dinosaur)) (VP (VBG having) (NP (JJ huge) (NNS claws)))))#
1396	allosaur	late	dinosaur	(S1 (NP (NP (JJ late) (JJ Jurassic) (JJ carnivorous) (NN dinosaur)) (: ;) (ADJP (ADJP (JJ similar) (TO to) (CC but) (RB somewhat) (JJR smaller)) (PP (IN than) (NP (NNP tyrannosaurus))))))#
1397	compsognathus	bipedal	dinosaur	(S1 (NP (NP (ADJP (RB very) (JJ small)) (JJ bipedal) (JJ carnivorous) (NN dinosaur)) (PP (IN of) (NP (NP (DT the) (JJ late) (NNP Jurassic)) (PP (IN in) (NP (NNP Bavaria)))))))#
1398	herrerasaur	theropod	dinosaur	(S1 (NP (NP (DT a) (NN kind)) (PP (IN of) (NP (NP (JJ theropod) (NN dinosaur)) (VP (VBN found) (PP (IN in) (NP (NNP Argentina))))))))#
1399	herrerasaurus	theropod	dinosaur	(S1 (NP (NP (DT a) (NN kind)) (PP (IN of) (NP (NP (JJ theropod) (NN dinosaur)) (VP (VBN found) (PP (IN in) (NP (NNP Argentina))))))))#
1400	eoraptor	theropod	dinosaur	(S1 (NP (NP (DT a) (JJ theropod) (NN dinosaur)) (PP (IN of) (NP (DT the) (JJ genus) (NN Eoraptor)))))#
1401	megalosaur	gigantic	dinosaur	(S1 (NP (NP (NP (JJ gigantic) (JJ carnivorous) (JJ bipedal) (NN dinosaur)) (PP (IN of) (NP (DT the) (NNP Jurassic)))) (CC or) (NP (NP (RB early) (JJ Cretaceous)) (PP (IN in) (NP (NNP Europe))))))#
1402	megalosaurus	gigantic	dinosaur	(S1 (NP (NP (NP (JJ gigantic) (JJ carnivorous) (JJ bipedal) (NN dinosaur)) (PP (IN of) (NP (DT the) (NNP Jurassic)))) (CC or) (NP (NP (RB early) (JJ Cretaceous)) (PP (IN in) (NP (NNP Europe))))))#
1403	ornithomimid	medium-sized	dinosaur	(S1 (S (VP (ADVP (RB lightly)) (VBN built) (NP (JJ medium-sized) (NN dinosaur)) (S (VP (VBG having) (NP (ADJP (RB extremely) (JJ long)) (NNS limbs) (CC and) (NNS necks)) (PP (IN with) (NP (NP (JJ small) (NNS heads)) (CC and) (NP (JJ big) (NNS brains)) (CC and) (NP (JJ large) (NNS eyes)))))))))#
1404	maniraptor	advanced	theropod	(S1 (NP (JJ advanced) (JJ carnivorous) (NN theropod)))#
1405	Synapsida	extinct	reptiles	(S1 (S (NP (NP (JJ extinct) (NNS reptiles)) (PP (IN of) (NP (DT the) (NNP Permian))) (PP (TO to) (NP (NNP Jurassic)))) (VP (VBN considered) (S (ADJP (JJ ancestral) (PP (TO to) (NP (NNS mammals))))))))#
1406	synapsid	extinct	reptile	(S1 (NP (NP (JJ extinct) (NN reptile)) (VP (VBG having) (NP (NP (DT a) (JJ single) (NN pair)) (PP (IN of) (NP (NP (JJ lateral) (JJ temporal) (NNS openings)) (PP (IN in) (NP (DT the) (NN skull)))))))))#
1407	Cynodontia	Triassic	period	(S1 (S (NP (NP (DT a) (NN division)) (PP (IN of) (NP (NP (DT the) (NN order) (NN Therapsida)) (PP (IN from) (NP (NP (DT the) (JJ Triassic) (NN period)) (VP (VBG comprising) (NP (JJ small) (JJ carnivorous) (NN tetrapod)))))))) (VP (VBZ reptiles) (ADVP (RB often)) (PP (IN with) (NP (JJ mammal-like) (NNS teeth))))))#
1408	thecodont	common	line	(S1 (FRAG (RB presumably) (PP (IN in) (NP (NP (DT the) (JJ common) (JJ ancestral) (NN line)) (PP (TO to) (NP (NP (NNS dinosaurs)) (CC and) (NP (NNS crocodiles) (CC and) (NNS birds))))))))#
1409	stenopterygius	genus	Stenopterygius	(S1 (NP (NP (DT an) (NN ichthyosaur)) (PP (IN of) (NP (DT the) (JJ genus) (NNP Stenopterygius)))))#
1410	plesiosaurus	extinct	reptile	(S1 (NP (NP (JJ extinct) (JJ marine) (NN reptile)) (PP (IN with) (NP (DT a) (JJ small) (NN head))) (PP (IN on) (NP (NP (NP (DT a) (JJ long) (NN neck)) (NP (DT a) (JJ short) (NN tail))) (CC and) (NP (CD four) (JJ paddle-shaped) (NNS limbs)))) (: ;) (PP (IN of) (NP (NP (DT the) (NNP Jurassic)) (CC and) (JJ Cretaceous)))))#
1411	nothosaur	extinct	reptile	(S1 (NP (NP (JJ extinct) (JJ marine) (NN reptile)) (PP (IN with) (NP (NP (ADJP (ADVP (RB longer) (RBR more)) (JJR slender)) (NNS limbs)) (PP (IN than) (NP (NP (NNS plesiosaurs)) (CC and) (NP (NP (JJR less)) (VP (ADVP (RB completely)) (VBN modified) (PP (IN for) (NP (NN swimming)))))))))))#
1412	colubrid	temperate-to-tropical	snakes	(S1 (NP (ADJP (RB mostly) (JJ harmless)) (JJ temperate-to-tropical) (ADJP (JJ terrestrial) (CC or) (JJ arboreal) (CC or) (JJ aquatic)) (NNS snakes)))#
1413	blacksnake	blackish	racer	(S1 (NP (NP (JJ blackish) (NN racer)) (PP (IN of) (NP (NP (DT the) (JJ eastern) (NNP United) (NNPS States)) (SBAR (WHNP (WDT that)) (S (VP (VBZ grows) (PP (TO to) (NP (CD six) (NNS feet))))))))))#
1414	coachwhip	southern	United	(S1 (NP (NP (DT a) (NN whipsnake)) (PP (IN of) (NP (NP (JJ southern) (NNP United) (NNPS States)) (CC and) (NP (NP (NNP Mexico)) (: ;) (S (NP (NN tail)) (VP (VBZ resembles) (NP (DT a) (JJ braided) (NN whip)))))))))#
1415	elapid	numerous	venomous	(S1 (S (NP (NP (DT any)) (PP (IN of) (NP (JJ numerous) (NNS venomous)))) (VP (VBD fanged) (NP (NP (NNS snakes)) (PP (IN of) (NP (NP (JJR warmer) (NNS parts)) (PP (IN of) (NP (DT both) (NNS hemispheres)))))))))#
1416	hamadryad	large	cobra	(S1 (NP (NP (NP (JJ large) (NN cobra)) (PP (IN of) (NP (NP (JJ southeastern) (NNP Asia)) (CC and) (NP (DT the) (NNP East) (NNP Indies))))) (: ;) (NP (DT the) (JJS largest) (JJ venomous) (NN snake)) (: ;) (VP (ADVP (RB sometimes)) (VBN placed) (PP (IN in) (NP (JJ genus) (NNP Naja))))))#
1417	cerastes	northern	Africa	(S1 (NP (NP (ADJP (RB highly) (JJ venomous)) (NN viper)) (PP (IN of) (NP (NP (JJ northern) (NNP Africa)) (CC and) (NP (NNP southwestern) (NNP Asia)))) (VP (VBG having) (NP (NP (DT a) (JJ horny) (NN spine)) (PP (IN above) (NP (DT each) (NN eye)))))))#
1418	Arthropoda	jointed-foot	invertebrates	(S1 (NP (NP (JJ jointed-foot) (NNS invertebrates)) (: :) (NP (NP (NNS arachnids)) (: ;) (NP (NNS crustaceans)) (: ;) (NP (NNS insects)) (: ;) (NP (NNS millipedes)) (: ;) (NP (NNS centipedes)))))#
1419	chelicera	first	pair	(S1 (S (NP (NP (DT either)) (PP (IN of) (NP (NP (DT the) (JJ first) (NN pair)) (PP (IN of) (NP (JJ fang-like) (NNS appendages))) (PP (IN near) (NP (NP (DT the) (NN mouth)) (PP (IN of) (NP (DT an) (NN arachnid)))))))) (: ;) (ADVP (RB often)) (VP (VBN modified) (PP (IN for) (S (VP (VBG grasping) (CC and) (VBG piercing)))))))#
1420	mouthpart	specific	way	(S1 (S (NP (NP (DT any) (NN part)) (PP (IN of) (NP (NP (DT the) (NN mouth)) (PP (IN of) (NP (DT an) (ADJP (JJ insect) (CC or) (JJ other)) (NN arthropod)))))) (VP (ADVP (RB especially) (NP (CD one))) (VBN adapted) (PP (TO to) (NP (NP (DT a) (JJ specific) (NN way)) (PP (IN of) (NP (NN feeding))))))))#
1421	Arachnida	large	class	(S1 (S (NP (NP (DT a) (JJ large) (NN class)) (PP (IN of) (NP (NP (NNS arthropods)) (PP (VBG including) (NP (NP (NNS spiders) (CC and) (NNS ticks) (CC and) (NNS scorpions)) (CC and) (NP (JJ daddy) (NNS longlegs))))))) (: ;) (VP (VBP have) (NP (NP (CD four) (NNS pairs)) (PP (IN of) (NP (NP (NN walking) (NNS legs)) (CC and) (NP (DT no) (NNS wings))))))))#
1422	harvestman	small	body	(S1 (S (NP (NNP spiderlike)) (VP (VBD arachnid) (PP (IN with) (NP (NP (DT a) (JJ small) (JJ rounded) (NN body)) (CC and) (NP (ADJP (RB very) (JJ long)) (JJ thin) (NNS legs)))))))#
1423	pseudoscorpion	small	nonvenomous	(S1 (S (NP (JJ small) (NN nonvenomous)) (VP (VBD arachnid) (S (VP (VBG resembling) (NP (DT a) (JJ tailless) (NN scorpion)))))))#
1424	whip-scorpion	nonvenomous	arachnid	(S1 (NP (NP (JJ nonvenomous) (NN arachnid)) (SBAR (SBAR (WHNP (WDT that)) (S (VP (VBZ resembles) (NP (DT a) (NN scorpion))))) (CC and) (SBAR (WHNP (WDT that)) (S (VP (VBZ has) (NP (NP (DT a) (ADJP (RB long) (JJ thin)) (NN tail)) (PP (IN without) (NP (DT a) (NN stinger))))))))))#
1425	theridiid	comb-like	row	(S1 (S (NP (NNP spider)) (VP (VBG having) (NP (NP (DT a) (JJ comb-like) (NN row)) (PP (IN of) (NP (NP (VBZ bristles)) (PP (IN on) (NP (DT each) (JJ hind) (NN foot)))))))))#
1426	ixodid	hard	shield	(S1 (NP (NP (NNPS ticks)) (VP (VBG having) (NP (DT a) (JJ hard) (NN shield)) (PP (IN on) (NP (NP (DT the) (NN back) (CC and) (NN mouth) (NNS parts)) (SBAR (WHNP (WDT that)) (S (VP (VBP project) (PP (IN from) (NP (DT the) (NN head)))))))))))#
1427	argasid	dorsal	shield	(S1 (S (VP (VB tick) (S (VP (VP (VBG lacking) (NP (DT a) (JJ dorsal) (NN shield))) (CC and) (VP (VBG having) (NP (NN mouth) (NNS parts)) (PP (IN on) (NP (NP (DT the) (JJ under) (NN side)) (PP (IN of) (NP (DT the) (NN head)))))))))))#
1428	acarid	free-living	arachnid	(S1 (S (NP (NP (ADJP (RB very) (JJ small)) (JJ free-living) (NN arachnid)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (ADJP (JJ parasitic) (PP (IN on) (NP (NNS animals) (CC or) (NNS plants)))))))) (: ;) (VP (VBD related) (PP (TO to) (NP (NNS ticks))))))#
1429	trombidiid	other	arthropods	(S1 (NP (NN mite) (SBAR (IN that) (S (PP (IN in) (NP (DT all) (NNS stages))) (VP (VBZ feeds) (PP (IN on) (NP (JJ other) (NNS arthropods))))))))#
1430	trombiculid	early	stages	(S1 (NP (NN mite) (SBAR (SBAR (IN that) (S (PP (IN as) (NP (NN nymph) (CC and) (NN adult))) (VP (VBZ feeds) (PP (IN on) (NP (NP (JJ early) (NNS stages)) (PP (IN of) (NP (JJ small) (NNS arthropods)))))))) (CC but) (SBAR (WHNP (WP$ whose) (NNS larvae)) (S (VP (VBP are) (ADJP (JJ parasitic)) (PP (IN on) (NP (JJ terrestrial) (NNS vertebrates)))))))))#
1431	acarus	several	mites	(S1 (NP (NP (DT any)) (PP (IN of) (NP (NP (JJ several) (NNS mites)) (PP (IN of) (NP (DT the) (NN order) (NN Acarina)))))))#
1432	sarcoptid	whitish	mites	(S1 (NP (NP (JJ whitish) (NNS mites)) (SBAR (WHNP (WDT that)) (S (VP (VBP attack) (NP (NP (DT the) (NN skin)) (PP (IN of) (NP (NP (NNS humans)) (CC and) (NP (JJ other) (NNS animals))))))))))#
1433	tetranychid	web-spinning	mite	(S1 (NP (NP (JJ web-spinning) (NN mite)) (SBAR (WHNP (WDT that)) (S (VP (VBZ attacks) (NP (NP (NN garden) (NNS plants)) (CC and) (NP (NN fruit) (NNS trees))))))))#
1434	myriapod	general	term	(S1 (NP (NP (NP (JJ general) (NN term)) (PP (IN for) (NP (NP (DT any) (JJ terrestrial) (NN arthropod)) (VP (VBG having) (NP (NP (DT an) (JJ elongated) (NN body)) (VP (VBN composed) (PP (IN of) (NP (JJ many) (JJ similar) (NNS segments))))))))) (: :) (NP (NP (JJ e.g.) (NNS centipedes)) (CC and) (NP (NNS millipedes)))))#
1435	Pauropoda	obscure	class	(S1 (NP (NP (DT an) (JJ obscure) (NN class)) (PP (IN of) (NP (NP (JJ minute) (NNS arthropods)) (PP (IN with) (NP (NP (VBN branched) (NNS antennae)) (CC and) (NP (NP (QP (CD 8) (TO to) (CD 10)) (NNS pairs)) (PP (IN of) (NP (NNS legs))))))))))#
1436	Symphyla	small	class	(S1 (NP (NP (NP (JJ small) (NN class)) (PP (IN of) (NP (JJ minute) (NNS arthropods)))) (: ;) (NP (NP (JJ unimportant)) (PP (IN except) (PP (IN for) (NP (DT the) (NN garden) (NN centipede)))))))#
1437	symphilid	minute	arthropod	(S1 (NP (NP (JJ minute) (NN arthropod)) (VP (ADVP (RB often)) (VBG infesting) (NP (NP (DT the) (JJ underground) (NNS parts)) (PP (IN of) (NP (NN truck-garden) (CC and) (NN greenhouse) (NNS crops)))))))#
1438	Tardigrada	separate	phylum	(S1 (S (PP (IN in) (NP (NP (DT some) (NNS classifications)) (VP (VBN considered) (S (NP (DT a) (JJ separate) (NN phylum)))))) (: :) (NP (NP (JJ microscopic) (JJ arachnid-like) (NNS invertebrates)) (VP (VBG living) (PP (IN in) (S (NP (NP (NN water)) (CC or) (NP (JJ damp) (NNP moss))) (VP (VBG having) (NP (NP (CD 4) (NNS pairs)) (PP (IN of) (NP (NP (NNS legs)) (CC and) (ADVP (RB instead) (PP (IN of) (NP (DT a) (NN mouth)))) (NP (NP (DT a) (NN pair)) (PP (IN of) (NP (NNS stylets)))) (CC or) (NP (NP (JJ needlelike) (JJ piercing) (NNS organs)) (VP (VBN connected) (PP (IN with) (NP (DT the) (NN pharynx)))))))))))))))#
1439	Chilopoda	numerous	somites	(S1 (NP (NP (NP (NNS arthropods)) (VP (VBG having) (NP (NP (DT the) (NN trunk)) (VP (VBN composed) (PP (IN of) (NP (JJ numerous) (NNS somites))))) (S (NP (DT each)) (VP (VBG bearing) (NP (NP (CD one) (NN pair)) (PP (IN of) (NP (NNS legs)))))))) (: :) (NP (NNS centipedes))))#
