ID	Word	W1	W2	DEF_SYNT
570	deliquescent	absorbing	moisture	(S1 (S (-LRB- -LRB-) (NP (NP (RB especially)) (PP (IN of) (NP (JJ certain) (NNS salts)))) (-RRB- -RRB-) (VP (VBG becoming) (ADJP (JJ liquid)) (PP (IN by) (S (VP (VBG absorbing) (NP (NN moisture)) (PP (IN from) (NP (DT the) (NN air)))))))))#
571	oleophilic	having	affinity	(S1 (S (VP (VBG having) (NP (NP (DT a) (JJ strong) (NN affinity)) (PP (IN for) (NP (NP (NNS oils)) (PP (RB rather) (IN than) (NP (NN water)))))))))#
572	lipotropic	having	affinity	(S1 (S (VP (VBG having) (NP (NP (DT an) (NN affinity)) (PP (IN for) (NP (NNS lipids)))))))#
573	anecdotic	telling	anecdotes	(S1 (S (VP (VP (VBN characterized) (PP (IN by))) (CC or) (VP (VBN given) (PP (TO to) (S (VP (VBG telling) (NP (NNS anecdotes)))))))))#
574	anecdotical	telling	anecdotes	(S1 (S (VP (VP (VBN characterized) (PP (IN by))) (CC or) (VP (VBN given) (PP (TO to) (S (VP (VBG telling) (NP (NNS anecdotes)))))))))#
575	Bantu-speaking	speak	Bantu	(S1 (UCP (IN of) (CC or) (S (VP (VBG relating) (PP (TO to) (NP (NP (NNS people)) (SBAR (WHNP (WP who)) (S (VP (VB speak) (NP (NNP Bantu)))))))))))#
576	blabbermouthed	talking	much	(S1 (S (VP (VB unwisely) (S (VP (VBG talking) (NP (RB too) (JJ much)))))))#
577	talebearing	communicate	information	(S1 (S (ADJP (JJ prone) (S (VP (TO to) (VP (VB communicate) (NP (JJ confidential) (NN information))))))))#
578	yarn-spinning	tell	stories	(S1 (S (VP (VBN inclined) (S (VP (TO to) (VP (VB tell) (NP (NP (ADJP (JJ long) (CC and) (JJ involved)) (NNS stories)) (PRN (-LRB- -LRB-) (PP (ADVP (RB often)) (IN of) (NP (JJ incredible) (NNS happenings))) (-RRB- -RRB-)))))))))#
579	closelipped	divulging	information	(S1 (S (VP (VBN inclined) (PP (TO to) (NP (NN secrecy) (CC or) (NN reticence))) (PP (IN about) (S (VP (VBG divulging) (NP (NN information))))))))#
580	competitory	involving	competition	(S1 (S (VP (VBG involving) (NP (NN competition) (CC or) (NN competitiveness)))))#
581	complaintive	expressing	pain	(S1 (S (VP (VBG expressing) (NP (NP (NN pain)) (CC or) (NP (NP (NN dissatisfaction)) (PP (IN of) (NP (NN resentment))))))))#
582	fancy-free	having	commitments	(S1 (S (S (VP (VBG having) (NP (DT no) (NNS commitments) (CC or) (NNS responsibilities)))) (: ;) (VP (VBP carefree))))#
583	all-out	using	resources	(S1 (S (VP (VBG using) (NP (DT all) (JJ available) (NNS resources)))))#
584	full-scale	using	resources	(S1 (S (VP (VBG using) (NP (DT all) (JJ available) (NNS resources)))))#
585	self-contained	constituting	unit	(S1 (S (VP (VBG constituting) (NP (NP (DT a) (ADJP (JJ complete) (CC and) (JJ independent)) (NN unit)) (PP (IN in) (CC and) (IN of) (NP (PRP itself)))))))#
586	unelaborated	giving	points	(S1 (S (VP (VBG giving) (NP (JJ only) (JJ major) (NNS points))) (: ;) (S (VP (VBG lacking) (NP (NN completeness))))))#
587	oecumenical	promoting	unity	(S1 (S (VP (VBN concerned) (PP (IN with) (S (VP (VBG promoting) (NP (NP (NN unity)) (PP (IN among) (NP (NNS churches) (CC or) (NNS religions))))))))))#
588	world-wide	involving	earth	(S1 (S (VP (VBG involving) (NP (NP (DT the) (JJ entire) (NN earth)) (: ;) (ADJP (ADJP (RB not) (JJ limited)) (CC or) (ADJP (JJ provincial) (PP (IN in) (NP (NN scope)))))))))#
589	door-to-door	e.g.	journeys	(S1 (NP (NP (PRN (-LRB- -LRB-) (PP (IN of) (S (VP (VBG e.g.) (NP (NNS journeys) (CC or) (NNS deliveries))))) (-RRB- -RRB-)) (JJ direct)) (PP (PP (IN from) (NP (NP (NN point)) (PP (IN of) (NP (NN origin))))) (PP (TO to) (NP (NP (NN point)) (PP (IN of) (NP (NN destination))))))))#
590	house-to-house	omitting	one	(S1 (S (VP (VBG omitting) (NP (NP (DT no) (NN one)) (: ;) (PP (PP (IN from) (NP (NP (DT the) (NN door)) (PP (IN of) (NP (CD one) (NN house))))) (PP (TO to) (NP (NP (DT that)) (PP (IN of) (NP (DT the) (JJ next))))))))))#
591	spaciotemporal	having	extension	(S1 (S (VP (VBG existing) (PP (IN in) (NP (NP (DT both) (NN space) (CC and) (NN time)) (: ;) (S (VP (VBG having) (NP (PDT both) (NP (JJ spatial) (NN extension)) (CC and) (NP (JJ temporal) (NN duration))))))))))#
592	discomposed	lose	composure	(S1 (S (VP (VB cause) (S (VP (TO to) (VP (VB lose) (NP (NP (CD one) (POS 's)) (NN composure))))))))#
593	cotyloid	receives	head	(S1 (PP (IN of) (NP (NP (DT the) (JJ cup-shaped) (NN socket)) (SBAR (WHNP (WDT that)) (S (VP (VBZ receives) (NP (NP (DT the) (NN head)) (PP (IN of) (NP (DT the) (NN thigh) (NN bone))))))))))#
594	cotyloidal	receives	head	(S1 (PP (IN of) (NP (NP (DT the) (JJ cup-shaped) (NN socket)) (SBAR (WHNP (WDT that)) (S (VP (VBZ receives) (NP (NP (DT the) (NN head)) (PP (IN of) (NP (DT the) (NN thigh) (NN bone))))))))))#
595	boat-shaped	having	shape	(S1 (S (VP (VBG having) (NP (NP (DT a) (JJ concave) (NN shape)) (PP (IN like) (NP (DT a) (NN boat)))))))#
596	bowl-shaped	having	shape	(S1 (S (VP (VBG having) (NP (DT a) (JJ concave) (NN shape)) (PP (IN with) (NP (NP (DT an) (JJ open) (NN top)) (PP (IN like) (NP (DT a) (NN bowl))))))))#
597	cuplike	resembling	shape	(S1 (S (VP (VBG resembling) (NP (NP (DT the) (NN shape)) (PP (IN of) (NP (DT a) (NN cup)))))))#
598	saucer-shaped	having	shape	(S1 (S (VP (VBG having) (NP (NP (DT a) (JJ concave) (NN shape)) (PP (IN like) (NP (DT a) (NN saucer)))))))#
599	urn-shaped	having	shape	(S1 (S (VP (VBG having) (NP (NP (DT a) (JJ concave) (NN shape)) (PP (IN like) (NP (DT an) (NN urn)))))))#
600	bell-shaped	having	convex	(S1 (S (VP (VBG having) (NP (NP (DT a) (NNP convex) (NN shape)) (SBAR (WHNP (WDT that)) (S (VP (VBZ resembles) (NP (DT a) (NN bell)))))))))#
601	helmet-shaped	having	convex	(S1 (S (VP (VBG having) (NP (NP (DT the) (NNP convex) (NN shape)) (PP (IN of) (NP (DT a) (NN helmet)))))))#
602	umbellate	resembling	umbels	(S1 (S (VP (VP (VBG bearing) (CC or) (VBG consisting) (PP (IN of))) (CC or) (VP (VBG resembling) (NP (NNS umbels))))))#
603	umbel-like	resembling	umbel	(S1 (S (VP (VBG resembling) (NP (NP (DT an) (NN umbel)) (PP (IN in) (NP (NN form)))))))#
604	low-density	having	density	(S1 (S (VP (VBG having) (NP (NP (JJ low) (JJ relative) (NN density)) (CC or) (NP (JJ specific) (NN gravity))))))#
605	concentrical	having	center	(S1 (S (VP (VBG having) (NP (DT a) (JJ common) (NN center)))))#
606	homocentric	having	center	(S1 (S (VP (VBG having) (NP (DT a) (JJ common) (NN center)))))#
607	coaxal	having	axis	(S1 (S (VP (VBG having) (NP (DT a) (JJ common) (NN axis)))))#
608	nonconcentric	having	center	(S1 (FRAG (S (VP (RB not) (VBG having) (NP (DT a) (JJ common) (NN center)))) (: ;) (RB not) (ADJP (JJ concentric))))#
609	acentric	lacking	centromere	(S1 (S (VP (VBG lacking) (NP (DT a) (NN centromere)))))#
610	long-winded	using	words	(S1 (S (VP (VBG using) (CC or) (VBG containing) (NP (ADJP (RB too) (JJ many)) (NNS words)))))#
611	head-to-head	involving	persons	(S1 (S (VP (VBG involving) (NP (CD two) (NNS persons))) (: ;) (S (ADVP (RB intimately)) (ADJP (JJ private)))))#
612	subordinative	connect	clause	(S1 (S (VP (VBG serving) (S (VP (TO to) (VP (VB connect) (NP (DT a) (JJ subordinate) (NN clause)) (PP (TO to) (NP (DT a) (JJ main) (NN clause)))))))))#
613	non-conducting	conduct	heat	(S1 (FRAG (RB not) (ADJP (JJ able) (S (VP (TO to) (VP (VB conduct) (NP (NN heat) (CC or) (NN electricity) (CC or) (NN sound))))))))#
614	copulative	links	subject	(S1 (NP (NP (DT an) (JJ equating) (NN verb)) (PRN (-LRB- -LRB-) (PP (JJ such) (IN as) (`` `) (S (VP (VB be) ('' ') (CC or) (`` `) (VB become))) ('' ')) (-RRB- -RRB-)) (SBAR (WHNP (WDT that)) (S (VP (VBZ links) (NP (NP (DT the) (NN subject)) (PP (IN with) (NP (NP (DT the) (VB complement)) (PP (IN of) (NP (DT a) (NN sentence)))))))))))#
615	adversative	expressing	antithesis	(S1 (S (VP (VBG expressing) (NP (NN antithesis) (CC or) (NN opposition)))))#
616	oppositive	expressing	antithesis	(S1 (S (VP (VBG expressing) (NP (NN antithesis) (CC or) (NN opposition)))))#
617	partitive	indicate	part	(S1 (NP (NP (NN word)) (PRN (-LRB- -LRB-) (NP (PDT such) (DT a) (`` `) (NP (DT some)) ('' ') (CC or) (`` `) (NP (JJR less)) ('' ')) (-RRB- -RRB-)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (VP (VBN used) (S (VP (TO to) (VP (VB indicate) (NP (NP (DT a) (NN part)) (PP (IN as) (ADJP (JJ distinct) (PP (IN from) (NP (DT a) (NN whole)))))))))))))))#
618	unpriestly	unbefitting	priest	(S1 (FRAG (ADVP (RB not) (RB priestly)) (: ;) (S (VP (VBG unbefitting) (NP (DT a) (NN priest))))))#
619	civil-libertarian	having	concern	(S1 (S (VP (VBG having) (CC or) (VBG showing) (NP (NP (JJ active) (NN concern)) (PP (IN for) (NP (NP (NN protection)) (PP (IN of) (NP (NP (JJ civil) (NNS liberties)) (VP (VBN protected) (PP (IN by) (NP (NN law))))))))))))#
620	liberalistic	having	belief	(S1 (S (VP (VBG having) (CC or) (VBG demonstrating) (NP (NP (NN belief)) (PP (IN in) (NP (NP (NP (DT the) (JJ essential) (NN goodness)) (PP (IN of) (NP (NN man)))) (CC and) (NP (NP (DT the) (NN autonomy)) (PP (IN of) (NP (DT the) (JJ individual) (PRN (: ;) (VP (VBG favoring) (NP (JJ civil) (CC and) (JJ political) (NNS liberties))) (, ,)) (NN government))))))) (PP (IN by) (NP (NN law))) (PP (IN with) (NP (NP (DT the) (NN consent)) (PP (IN of) (NP (NP (DT the) (VBN governed)) (, ,) (CC and) (NP (NP (NN protection)) (PP (IN from) (NP (JJ arbitrary) (NN authority)))))))))))#
621	reform-minded	favoring	reform	(S1 (S (VP (VBG favoring) (CC or) (VBG promoting) (NP (NP (NN reform)) (PRN (-LRB- -LRB-) (PP (ADVP (RB often)) (IN by) (NP (NN government) (NN action))) (-RRB- -RRB-))))))#
622	socialised	take	part	(S1 (S (S (VP (VB take) (NP (NN part)) (PP (IN in) (NP (JJ social) (NNS activities))))) (: ;) (S (VP (VB interact) (PP (IN with) (NP (NNS others)))))))#
623	eye-catching	seizing	attention	(S1 (S (VP (VBG seizing) (NP (DT the) (NN attention)))))#
624	annihilative	wreaking	destruction	(S1 (UCP (VP (VBG wreaking)) (CC or) (ADJP (JJ capable) (PP (IN of) (S (VP (VBG wreaking) (NP (JJ complete) (NN destruction))))))))#
625	price-controlled	having	price	(S1 (S (VP (VBG having) (NP (NP (DT the) (NN price)) (VP (VBN regulated) (CC or) (VBN controlled) (PP (IN by) (NP (NN government))))))))#
626	lordless	having	lord	(S1 (S (VP (VBG having) (NP (DT no) (NNP lord) (CC or) (NN master)))))#
627	disputative	inclined	inclination	(S1 (S (VP (VBN inclined) (CC or) (VBG showing) (NP (DT an) (NN inclination) (S (VP (VP (TO to) (VP (VB dispute) (CC or) (VB disagree))) (, ,) (ADVP (RB even)) (VP (TO to) (VP (VB engage) (PP (IN in) (NP (NN law) (NNS suits)))))))))))#
628	eristic	enjoys	controversy	(S1 (NP (NP (DT a) (NN person)) (SBAR (SBAR (WHNP (WP who)) (S (VP (VBZ disputes)))) (: ;) (SBAR (WHNP (WP who)) (S (VP (VP (VBZ is) (ADJP (JJ good)) (PP (IN at))) (CC or) (VP (VBZ enjoys) (NP (NN controversy)))))))))#
629	eristical	employing	arguments	(S1 (S (VP (VP (VBN given) (PP (TO to) (NP (NN disputation))) (PP (IN for) (NP (PRP$ its) (JJ own) (NN sake)))) (CC and) (VP (ADVP (RB often)) (VBG employing) (NP (JJ specious) (NNS arguments))))))#
630	branchy	having	branches	(S1 (S (VP (VBG having) (NP (JJ many) (NNS branches)))))#
631	arborescent	resembling	tree	(S1 (S (VP (VP (VBG resembling) (NP (NP (DT a) (NN tree)) (PP (IN in) (NP (NN form))))) (CC and) (VP (VBG branching) (NP (NN structure))))))#
632	arboresque	resembling	tree	(S1 (S (VP (VP (VBG resembling) (NP (NP (DT a) (NN tree)) (PP (IN in) (NP (NN form))))) (CC and) (VP (VBG branching) (NP (NN structure))))))#
633	arboriform	resembling	tree	(S1 (S (VP (VP (VBG resembling) (NP (NP (DT a) (NN tree)) (PP (IN in) (NP (NN form))))) (CC and) (VP (VBG branching) (NP (NN structure))))))#
634	dendriform	resembling	tree	(S1 (S (VP (VP (VBG resembling) (NP (NP (DT a) (NN tree)) (PP (IN in) (NP (NN form))))) (CC and) (VP (VBG branching) (NP (NN structure))))))#
635	dendroid	resembling	tree	(S1 (S (VP (VP (VBG resembling) (NP (NP (DT a) (NN tree)) (PP (IN in) (NP (NN form))))) (CC and) (VP (VBG branching) (NP (NN structure))))))#
636	dendroidal	resembling	tree	(S1 (S (VP (VP (VBG resembling) (NP (NP (DT a) (NN tree)) (PP (IN in) (NP (NN form))))) (CC and) (VP (VBG branching) (NP (NN structure))))))#
637	tree-shaped	resembling	tree	(S1 (S (VP (VP (VBG resembling) (NP (NP (DT a) (NN tree)) (PP (IN in) (NP (NN form))))) (CC and) (VP (VBG branching) (NP (NN structure))))))#
638	ramose	having	branches	(S1 (S (VP (VBG having) (NP (NNS branches)))))#
639	ramous	having	branches	(S1 (S (VP (VBG having) (NP (NNS branches)))))#
640	ramate	having	branches	(S1 (S (VP (VBG having) (NP (NNS branches)))))#
641	long-branched	having	branches	(S1 (S (VP (VBG having) (NP (JJ long) (NNS branches)))))#
642	maplelike	resembling	maple	(S1 (S (VP (VBG resembling) (NP (NNP maple)))))#
643	maple-like	resembling	maple	(S1 (S (VP (VBG resembling) (NP (NNP maple)))))#
644	mop-headed	having	top	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (NNS trees))) (-RRB- -RRB-)) (VP (VBG having) (NP (DT a) (JJ bushy) (NN top)) (PP (IN without) (NP (DT a) (NN leader))))))#
645	stiff-branched	having	branches	(S1 (S (VP (VBG having) (NP (JJ stiff) (NNS branches)))))#
646	thick-branched	having	branches	(S1 (S (VP (VBG having) (NP (JJ thick) (NNS branches)))))#
647	well-branched	having	branches	(S1 (S (VP (VBG having) (NP (JJ good) (NNS branches)))))#
648	palmlike	resembling	palm	(S1 (S (VP (VBG resembling) (NP (DT a) (NN palm) (NN tree)))))#
649	souffle-like	resembling	souffle	(S1 (S (VP (VBG resembling) (NP (DT a) (NN souffle)))))#
650	wafer-like	resembling	wafer	(S1 (S (VP (VBG resembling) (NP (DT a) (JJ thin) (JJ crisp) (NN wafer)))))#
651	well-done	is	meat	(S1 (S (-LRB- -LRB-) (NP (NN meat)) (-RRB- -RRB-) (VP (VBN cooked) (SBAR (IN until) (S (NP (EX there)) (VP (VBZ is) (NP (NP (DT no) (JJ pink) (NN meat)) (VP (VBN left) (ADVP (RB inside))))))))))#
652	sold-out	taken	bribe	(S1 (S (VP (VBG having) (VP (VBN taken) (NP (NP (DT a) (NN bribe)) (CC or) (NP (NNS bribes)))))))#
653	aeriform	resembling	air	(S1 (S (VP (VP (VBG resembling) (NP (NN air))) (CC or) (VP (VBG having) (NP (NP (DT the) (NN form)) (PP (IN of) (NP (NN air))))))))#
654	lithe-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (JJ lithe) (NN body)))))#
655	long-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (ADJP (RB relatively) (JJ long)) (NN body)))))#
656	narrow-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (ADJP (RB relatively) (JJ narrow)) (NN body)))))#
657	oval-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT an) (JJ oval) (NN body)))))#
658	short-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (ADJP (RB relatively) (JJ short)) (NN body)))))#
659	silver-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (JJ silver-colored) (NN body)))))#
660	silvery-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (JJ silver-colored) (NN body)))))#
661	slim-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (JJ slim) (NN body)))))#
662	thin-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (JJ slim) (NN body)))))#
663	slender-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (JJ slim) (NN body)))))#
664	smooth-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (JJ smooth) (NN body)))))#
665	thick-bodied	having	body	(S1 (S (VP (VBG having) (NP (DT a) (JJ thick) (NN body)))))#
666	unbodied	having	body	(S1 (S (VP (VBG having) (NP (DT no) (NN body)))))#
667	bodyless	having	trunk	(S1 (S (VP (VBG having) (NP (NP (DT no) (NN trunk)) (CC or) (NP (JJ main) (NN part))))))#
668	discorporate	having	body	(S1 (S (VP (RB not) (VBG having) (NP (DT a) (JJ material) (NN body)))))#
669	unembodied	having	body	(S1 (S (VP (RB not) (VBG having) (NP (DT a) (JJ material) (NN body)))))#
670	letter-perfect	following	words	(S1 (S (VP (VB correct) (PP (TO to) (NP (DT the) (JJ last) (NN detail))) (: ;) (S (VP (VP (ADVP (RB especially)) (VBG being) (PRT (RP in))) (CC or) (VP (VBG following) (NP (DT the) (JJ exact) (NNS words))))))))#
671	word-perfect	following	words	(S1 (S (VP (VB correct) (PP (TO to) (NP (DT the) (JJ last) (NN detail))) (: ;) (S (VP (VP (ADVP (RB especially)) (VBG being) (PRT (RP in))) (CC or) (VP (VBG following) (NP (DT the) (JJ exact) (NNS words))))))))#
672	right-minded	having	views	(S1 (S (ADJP (JJ disposed) (PP (IN toward) (S (VP (CC or) (VBG having) (NP (NP (NNS views)) (PP (VBN based) (PP (IN on) (SBAR (WHNP (WP what)) (S (VP (VBZ is) (ADJP (JJ right))))))))))))))#
673	travelled	change	location	(S1 (S (S (VP (VB change) (NP (NN location)))) (: ;) (S (VP (VB move) (, ,) (VB travel) (, ,) (CC or) (VB proceed) (, ,) (ADVP (RB also)) (ADVP (RB metaphorically))))))#
674	originative	having	ability	(S1 (S (VP (VBG having) (NP (NP (DT the) (NN ability) (CC or) (NN power)) (SBAR (S (VP (TO to) (VP (VB create)))))))))#
675	life-threatening	causing	fear	(S1 (S (VP (VBG causing) (NP (NN fear) (CC or) (NN anxiety)) (PP (IN by) (S (VP (VBG threatening) (NP (JJ great) (NN harm))))))))#
676	decussate	form	cross	(S1 (S (VP (VB cross) (CC or) (VB intersect) (ADVP (RB so)) (SBAR (IN as) (S (VP (TO to) (VP (VB form) (NP (DT a) (NN cross)))))))))#
677	cross-eyed	having	strabismus	(S1 (S (VP (VBG having) (NP (JJ convergent) (NN strabismus)))))#
678	high-crowned	having	crown	(S1 (S (PRN (-LRB- -LRB-) (PP (IN of) (NP (DT a) (NN hat))) (-RRB- -RRB-)) (VP (VBG having) (NP (DT a) (JJ high) (NN crown)))))#
679	quasi-royal	having	power	(S1 (S (VP (VBG having) (NP (NP (DT the) (NN power)) (CC but) (RB not) (NP (NP (DT the) (NN rank) (CC or) (NN title)) (PP (IN of) (NP (DT a) (NN king))))))))#
680	three-dimensional	giving	illusion	(S1 (S (VP (VBG involving) (CC or) (VBG relating) (PP (TO to) (NP (CD three) (NNS dimensions) (CC or) (NNS aspects)))) (: ;) (S (VP (VBG giving) (NP (NP (DT the) (NN illusion)) (PP (IN of) (NP (NN depth))))))))#
681	box-shaped	resembling	box	(S1 (S (VP (VBG resembling) (NP (NP (DT a) (NN box)) (PP (IN in) (NP (NN rectangularity)))))))#
682	one-dimensional	having	depth	(S1 (S (VP (VBG relating) (PP (TO to) (NP (DT a) (JJ single) (NN dimension) (CC or) (NN aspect)))) (: ;) (S (VP (VBG having) (NP (DT no) (NN depth) (CC or) (NN scope))))))#
683	linelike	resembling	line	(S1 (S (VP (VBG resembling) (NP (DT a) (NN line)))))#
684	two-dimensional	involving	dimensions	(S1 (S (VP (VBG involving) (NP (CD two) (NNS dimensions)))))#
685	2-dimensional	lacking	range	(S1 (S (S (VP (VBG lacking) (NP (DT the) (VBN expected) (NN range) (CC or) (NN depth)))) (: ;) (VP (RB not) (VBN designed) (S (VP (TO to) (VP (VB give) (NP (DT an) (NN illusion) (CC or) (NN depth))))))))#
686	3-dimensional	giving	illusion	(S1 (S (VP (VBG involving) (CC or) (VBG relating) (PP (TO to) (NP (CD three) (NNS dimensions) (CC or) (NNS aspects)))) (: ;) (S (VP (VBG giving) (NP (NP (DT the) (NN illusion)) (PP (IN of) (NP (NN depth))))))))#
687	third-dimensional	giving	illusion	(S1 (S (VP (VBG involving) (CC or) (VBG relating) (PP (TO to) (NP (CD three) (NNS dimensions) (CC or) (NNS aspects)))) (: ;) (S (VP (VBG giving) (NP (NP (DT the) (NN illusion)) (PP (IN of) (NP (NN depth))))))))#
688	three-d	having	form	(S1 (NP (NP (DT a) (NN movie)) (PP (IN with) (NP (NP (NNS images)) (VP (VBG having) (NP (NP (CD three) (JJ dimensional) (NN form)) (CC or) (NP (NN appearance))))))))#
689	imperforate	having	opening	(S1 (S (ADJP (RB not) (JJ perforated)) (: ;) (S (VP (VBG having) (NP (DT no) (NN opening))))))#
690	overcurious	showing	curiosity	(S1 (S (VP (VBG showing) (NP (JJ excessive) (NN curiosity)))))#
691	up-to-date	reflecting	information	(S1 (S (VP (VBG reflecting) (NP (DT the) (JJS latest) (NN information) (CC or) (NNS changes)))))#
692	maledict	wish	harm	(S1 (S (S (VP (VB wish) (NP (NN harm)) (PP (IN upon)))) (: ;) (S (VP (VB invoke) (ADJP (JJ evil)) (PP (IN upon))))))#
693	dowerless	lacking	dowry	(S1 (S (VP (VBG lacking) (NP (DT a) (NN dowry)))))#
694	orbitual	describing	circle	(S1 (S (S (VP (VBG describing) (NP (DT a) (NN circle)))) (: ;) (VP (VBG moving) (PP (IN in) (NP (DT a) (NN circle))))))#
695	homocyclic	containing	ring	(S1 (S (VP (VBG containing) (NP (NP (DT a) (JJ closed) (NN ring)) (PP (IN of) (NP (NP (NNS atoms)) (PP (IN of) (NP (NP (DT the) (JJ same) (NN kind)) (NP (RB especially) (NN carbon) (NNS atoms))))))))))#
696	isocyclic	containing	ring	(S1 (S (VP (VBG containing) (NP (NP (DT a) (JJ closed) (NN ring)) (PP (IN of) (NP (NP (NNS atoms)) (PP (IN of) (NP (NP (DT the) (JJ same) (NN kind)) (NP (RB especially) (NN carbon) (NNS atoms))))))))))#
697	open-chain	having	chain	(S1 (S (VP (VBG having) (NP (DT an) (JJ open) (NN chain) (NN structure)))))#
698	verticillate	forming	whorls	(S1 (S (VP (VBG forming) (NP (NP (QP (CD one) (CC or) (JJR more)) (NNS whorls)) (PRN (-LRB- -LRB-) (NP (NP (RB especially) (DT a) (NN whorl)) (PP (IN of) (NP (NP (NNS leaves)) (PP (IN around) (NP (DT a) (NN stem)))))) (-RRB- -RRB-))))))#
699	verticillated	forming	whorls	(S1 (S (VP (VBG forming) (NP (NP (QP (CD one) (CC or) (JJR more)) (NNS whorls)) (PRN (-LRB- -LRB-) (NP (NP (RB especially) (DT a) (NN whorl)) (PP (IN of) (NP (NP (NNS leaves)) (PP (IN around) (NP (DT a) (NN stem)))))) (-RRB- -RRB-))))))#
700	one-year	completing	life	(S1 (S (VP (VBG completing) (NP (PRP$ its) (NN life) (NN cycle)) (PP (IN within) (NP (DT a) (NN year))))))#
701	two-year	having	life	(S1 (S (VP (VBG having) (NP (NP (DT a) (NN life) (NN cycle)) (VP (VBG lasting) (NP (CD two) (NNS seasons)))))))#
702	undatable	given	date	(S1 (FRAG (RB not) (ADJP (JJ capable) (PP (IN of) (S (VP (VBG being) (VP (VBN given) (NP (DT a) (NN date)))))))))#
703	deaf-and-dumb	lacking	sense	(S1 (S (VP (VBG lacking) (NP (NP (DT the) (NN sense)) (PP (IN of) (NP (NP (NN hearing)) (CC and) (NP (DT the) (NN ability) (S (VP (TO to) (VP (VB speak)))))))))))#
